# synodal-gold-refit.tsv — accent-paradigm refits of registered lexemes from their Alypy
# tables (cargo xtask synodal-gold refit). One row per lexeme and per residue cell.
lexeme_id	lemma	status	rules	cleared	blocked	residue	detail
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|2|творѧ́щее||nominative:singular:neuter:::	an existing accent rule reaches the cell and disagrees with the print (printed творѧ́щее)
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|2|творѧ́й||genitive:singular:masculine:::	the class generates no candidate cell (printed творѧ́щагѡ)
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|2|творѧ́щаѧ||genitive:singular:feminine:::	the class generates no candidate cell (printed творѧ́щїѧ)
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|2|творѧ́щее||genitive:singular:neuter:::	the class generates no candidate cell (printed творѧ́щагѡ)
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|2|творѧ́й||dative:singular:masculine:::	the class generates no candidate cell (printed творѧ́щемꙋ)
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|2|творѧ́щаѧ||dative:singular:feminine:::	the class generates no candidate cell (printed творѧ́щей)
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|2|творѧ́щее||dative:singular:neuter:::	the class generates no candidate cell (printed творѧ́щемꙋ)
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|2|творѧ́й||accusative:singular:masculine:::	the class generates no candidate cell (printed таго / тваго / твоаго / твораго / творѧ́аго / творѧ́щаго / творѧ́щїаго / творѧ́щїй / творѧ́щїйаго / творѧаго)
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|2|творѧ́щаѧ||accusative:singular:feminine:::	the class generates no candidate cell (printed творѧ́щꙋю)
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|2|творѧ́щее||accusative:singular:neuter:::	the class generates no candidate cell (printed творѧ́щее)
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|2|творѧ́й||instrumental:singular:masculine:::	the class generates no candidate cell (printed творѧ́щимъ)
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|2|творѧ́щаѧ||instrumental:singular:feminine:::	the class generates no candidate cell (printed творѧ́щею)
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|2|творѧ́щее||instrumental:singular:neuter:::	the class generates no candidate cell (printed творѧ́щимъ)
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|2|творѧ́й||locative:singular:masculine:::	the class generates no candidate cell (printed творѧ́щемъ)
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|2|творѧ́щаѧ||locative:singular:feminine:::	the class generates no candidate cell (printed творѧ́щей)
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|2|творѧ́щее||locative:singular:neuter:::	the class generates no candidate cell (printed творѧ́щемъ)
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|2|творѧ́й||nominative+accusative:dual:masculine:::	the class generates no candidate cell (printed творѧ̑щаѧ)
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|2|творѧ́щаѧ||nominative+accusative:dual:feminine:::	the class generates no candidate cell (printed творѧ́щїи)
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|2|творѧ́щее||nominative+accusative:dual:neuter:::	the class generates no candidate cell (printed творѧ́щїи)
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|2|творѧ́й||genitive+locative:dual:masculine:::	the class generates no candidate cell (printed творѧ̑щꙋю)
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|2|творѧ́щаѧ||genitive+locative:dual:feminine:::	the class generates no candidate cell (printed творѧ̑щꙋю)
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|2|творѧ́щее||genitive+locative:dual:neuter:::	the class generates no candidate cell (printed творѧ̑щꙋю)
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|2|творѧ́й||dative+instrumental:dual:masculine:::	the class generates no candidate cell (printed творѧ́щима)
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|2|творѧ́щаѧ||dative+instrumental:dual:feminine:::	the class generates no candidate cell (printed творѧ́щима)
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|2|творѧ́щее||dative+instrumental:dual:neuter:::	the class generates no candidate cell (printed творѧ́щима)
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|2|творѧ́й||nominative:plural:masculine:::	an existing accent rule reaches the cell and disagrees with the print (printed творѧ́щїи)
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|2|творѧ́щаѧ||nominative:plural:feminine:::	the class generates no candidate cell (printed творѧ́щыѧ)
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|2|творѧ́щее||nominative:plural:neuter:::	the class generates no candidate cell (printed творѧ̑щаѧ)
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|2|творѧ́й||genitive:plural:masculine:::	the class generates no candidate cell (printed творѧ́щихъ)
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|2|творѧ́щаѧ||genitive:plural:feminine:::	the class generates no candidate cell (printed творѧ́щихъ)
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|2|творѧ́щее||genitive:plural:neuter:::	the class generates no candidate cell (printed творѧ́щихъ)
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|2|творѧ́й||dative:plural:masculine:::	the class generates no candidate cell (printed творѧ́щымъ)
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|2|творѧ́щаѧ||dative:plural:feminine:::	the class generates no candidate cell (printed творѧ́щымъ)
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|2|творѧ́щее||dative:plural:neuter:::	the class generates no candidate cell (printed творѧ́щымъ)
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|2|творѧ́й||accusative:plural:masculine:::	the class generates no candidate cell (printed твихъ / твоихъ / творихъ / творѧ́ихъ / творѧ́щихъ / творѧ́щыихъ / творѧ́щыѧ / творѧ́щыѧихъ / творѧихъ / тихъ)
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|2|творѧ́щаѧ||accusative:plural:feminine:::	the class generates no candidate cell (printed твихъ / твоихъ / творихъ / творѧ́ихъ / творѧ́щихъ / творѧ́щыихъ / творѧ́щыѧ / творѧ́щыѧихъ / творѧихъ / тихъ)
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|2|творѧ́щее||accusative:plural:neuter:::	the class generates no candidate cell (printed творѧ̑щаѧ)
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|2|творѧ́й||instrumental:plural:masculine:::	the class generates no candidate cell (printed творѧ́щими)
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|2|творѧ́щаѧ||instrumental:plural:feminine:::	the class generates no candidate cell (printed творѧ́щими)
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|2|творѧ́щее||instrumental:plural:neuter:::	the class generates no candidate cell (printed творѧ́щими)
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|2|творѧ́щаѧ||locative:plural:feminine:::	the class generates no candidate cell (printed творѧ́щихъ)
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|2|творѧ́щее||locative:plural:neuter:::	the class generates no candidate cell (printed творѧ́щихъ)
synodal:verb:wikt-6ceeefbe4e9e	ꙗсти	unfit		0	4	0	
synodal:verb:wikt-77c5af0d1191	ити	unfit		0	0	3	
synodal:verb:wikt-77c5af0d1191	ити	residue				§93. Повелительное наклонение|p093.htm|2|и҆-тѝ — и҆д-ꙋ́тъ|а) несмягченное|:dual::first::imperative	the class generates no candidate cell (printed вѣ / и҆́дева)
synodal:verb:wikt-77c5af0d1191	ити	residue				§93. Повелительное наклонение|p093.htm|2|и҆-тѝ — и҆д-ꙋ́тъ|а) несмягченное|:dual::second::imperative	the class generates no candidate cell (printed и҆ди́та / тѣ)
synodal:verb:wikt-77c5af0d1191	ити	residue				§93. Повелительное наклонение|p093.htm|2|и҆-тѝ — и҆д-ꙋ́тъ|а) несмягченное|:plural::second::imperative	the class generates no candidate cell (printed и҆ди́те)
synodal:verb:wikt-8a084860d2ef	вѣдѣти	unfit		0	4	0	
synodal:verb:wikt-a601ebe6bbf1	плакати	unfit		0	0	6	
synodal:verb:wikt-a601ebe6bbf1	плакати	residue				§93. Повелительное наклонение|p093.htm|2|пла́ка-ти — пла́ч-ꙋтъ|б) смягченное | С мягким согласным перед -и-|:singular::second::imperative	the class generates no candidate cell (printed пла́чи)
synodal:verb:wikt-a601ebe6bbf1	плакати	residue				§93. Повелительное наклонение|p093.htm|2|пла́ка-ти — пла́ч-ꙋтъ|б) смягченное | С мягким согласным перед -и-|:singular::third::imperative	the class generates no candidate cell (printed пла́чи)
synodal:verb:wikt-a601ebe6bbf1	плакати	residue				§93. Повелительное наклонение|p093.htm|2|пла́ка-ти — пла́ч-ꙋтъ|б) смягченное | С мягким согласным перед -и-|:dual::first::imperative	the class generates no candidate cell (printed вѣ / ева / пла́чива / пла́чива, / пла́чива, ева / пла́чивавѣ, ева(вѣ))
synodal:verb:wikt-a601ebe6bbf1	плакати	residue				§93. Повелительное наклонение|p093.htm|2|пла́ка-ти — пла́ч-ꙋтъ|б) смягченное | С мягким согласным перед -и-|:dual::second::imperative	the class generates no candidate cell (printed пла́чита / тѣ)
synodal:verb:wikt-a601ebe6bbf1	плакати	residue				§93. Повелительное наклонение|p093.htm|2|пла́ка-ти — пла́ч-ꙋтъ|б) смягченное | С мягким согласным перед -и-|:plural::first::imperative	the class generates no candidate cell (printed емъ / пла́чимъ / пла́чимъ, / пла́чимъ, емъ)
synodal:verb:wikt-a601ebe6bbf1	плакати	residue				§93. Повелительное наклонение|p093.htm|2|пла́ка-ти — пла́ч-ꙋтъ|б) смягченное | С мягким согласным перед -и-|:plural::second::imperative	the class generates no candidate cell (printed пла́чите)
synodal:verb:wikt-cc294a5ba8a0	ходити	unfit		0	0	8	
synodal:verb:wikt-cc294a5ba8a0	ходити	residue				§87. Имперфект (преходящее)|p087.htm|4|ходи́-ти||:singular::first:imperfect:	the class generates no candidate cell (printed хожда́хъ)
synodal:verb:wikt-cc294a5ba8a0	ходити	residue				§87. Имперфект (преходящее)|p087.htm|4|ходи́-ти||:singular::second:imperfect:	the class generates no candidate cell (printed хожда́ше)
synodal:verb:wikt-cc294a5ba8a0	ходити	residue				§87. Имперфект (преходящее)|p087.htm|4|ходи́-ти||:dual::first:imperfect:	the class generates no candidate cell (printed хожда́хова / хожда́хова, / хожда́хова, ѣ / ѣ)
synodal:verb:wikt-cc294a5ba8a0	ходити	residue				§87. Имперфект (преходящее)|p087.htm|4|ходи́-ти||:dual::second:imperfect:	the class generates no candidate cell (printed хожда́ста / хожда́ста, / хожда́ста, ѣ / ѣ)
synodal:verb:wikt-cc294a5ba8a0	ходити	residue				§87. Имперфект (преходящее)|p087.htm|4|ходи́-ти||:dual::third:imperfect:	the class generates no candidate cell (printed хожда́ста / хожда́ста, / хожда́ста, ѣ / ѣ)
synodal:verb:wikt-cc294a5ba8a0	ходити	residue				§87. Имперфект (преходящее)|p087.htm|4|ходи́-ти||:plural::first:imperfect:	the class generates no candidate cell (printed хожда́хомъ)
synodal:verb:wikt-cc294a5ba8a0	ходити	residue				§87. Имперфект (преходящее)|p087.htm|4|ходи́-ти||:plural::second:imperfect:	the class generates no candidate cell (printed хожда́сте)
synodal:verb:wikt-cc294a5ba8a0	ходити	residue				§87. Имперфект (преходящее)|p087.htm|4|ходи́-ти||:plural::third:imperfect:	the class generates no candidate cell (printed хожда́хꙋ)
synodal:verb:wikt-ccef5ed46ad3	пѣти	unfit		0	0	6	
synodal:verb:wikt-ccef5ed46ad3	пѣти	residue				§93. Повелительное наклонение|p093.htm|2|пѣ́-ти — по-ю́тъ|б) смягченное | С гласным перед -и-|:singular::second::imperative	the class generates no candidate cell (printed по́й)
synodal:verb:wikt-ccef5ed46ad3	пѣти	residue				§93. Повелительное наклонение|p093.htm|2|пѣ́-ти — по-ю́тъ|б) смягченное | С гласным перед -и-|:singular::third::imperative	the class generates no candidate cell (printed по́й)
synodal:verb:wikt-ccef5ed46ad3	пѣти	residue				§93. Повелительное наклонение|p093.htm|2|пѣ́-ти — по-ю́тъ|б) смягченное | С гласным перед -и-|:dual::first::imperative	the class generates no candidate cell (printed вѣ / пои́ва)
synodal:verb:wikt-ccef5ed46ad3	пѣти	residue				§93. Повелительное наклонение|p093.htm|2|пѣ́-ти — по-ю́тъ|б) смягченное | С гласным перед -и-|:dual::second::imperative	the class generates no candidate cell (printed по́ита / тѣ)
synodal:verb:wikt-ccef5ed46ad3	пѣти	residue				§93. Повелительное наклонение|p093.htm|2|пѣ́-ти — по-ю́тъ|б) смягченное | С гласным перед -и-|:plural::first::imperative	the class generates no candidate cell (printed пои́мъ)
synodal:verb:wikt-ccef5ed46ad3	пѣти	residue				§93. Повелительное наклонение|p093.htm|2|пѣ́-ти — по-ю́тъ|б) смягченное | С гласным перед -и-|:plural::second::imperative	the class generates no candidate cell (printed по́йте)
synodal:verb:wikt-da4145567bd3	клѧти	unfit		0	0	9	
synodal:verb:wikt-da4145567bd3	клѧти	residue				§87. Имперфект (преходящее)|p087.htm|4|клѧ́-ти = клен-ꙋ́тъ||:singular::first:imperfect:	the class generates no candidate cell (printed кленѧ́хъ)
synodal:verb:wikt-da4145567bd3	клѧти	residue				§87. Имперфект (преходящее)|p087.htm|4|клѧ́-ти = клен-ꙋ́тъ||:singular::second:imperfect:	the class generates no candidate cell (printed кленѧ́ше)
synodal:verb:wikt-da4145567bd3	клѧти	residue				§87. Имперфект (преходящее)|p087.htm|4|клѧ́-ти = клен-ꙋ́тъ||:singular::third:imperfect:	the class generates no candidate cell (printed кленѧ́ше)
synodal:verb:wikt-da4145567bd3	клѧти	residue				§87. Имперфект (преходящее)|p087.htm|4|клѧ́-ти = клен-ꙋ́тъ||:dual::first:imperfect:	the class generates no candidate cell (printed кленѧ́хова / кленѧ́хова, / кленѧ́хова, ѣ / ѣ)
synodal:verb:wikt-da4145567bd3	клѧти	residue				§87. Имперфект (преходящее)|p087.htm|4|клѧ́-ти = клен-ꙋ́тъ||:dual::second:imperfect:	the class generates no candidate cell (printed кленѧ́ста / кленѧ́ста, / кленѧ́ста, ѣ / ѣ)
synodal:verb:wikt-da4145567bd3	клѧти	residue				§87. Имперфект (преходящее)|p087.htm|4|клѧ́-ти = клен-ꙋ́тъ||:dual::third:imperfect:	the class generates no candidate cell (printed кленѧ́ста / кленѧ́ста, / кленѧ́ста, ѣ / ѣ)
synodal:verb:wikt-da4145567bd3	клѧти	residue				§87. Имперфект (преходящее)|p087.htm|4|клѧ́-ти = клен-ꙋ́тъ||:plural::first:imperfect:	the class generates no candidate cell (printed кленѧ́хомъ)
synodal:verb:wikt-da4145567bd3	клѧти	residue				§87. Имперфект (преходящее)|p087.htm|4|клѧ́-ти = клен-ꙋ́тъ||:plural::second:imperfect:	the class generates no candidate cell (printed кленѧ́сте)
synodal:verb:wikt-da4145567bd3	клѧти	residue				§87. Имперфект (преходящее)|p087.htm|4|клѧ́-ти = клен-ꙋ́тъ||:plural::third:imperfect:	the class generates no candidate cell (printed кленѧ́хꙋ)
