review_id	lexeme_id	sense_id	lemma	part_of_speech	cell	expanded	printed	gloss	domains	semantic_source_id	semantic_candidate_id	attestation_source_id	attestation_candidate_id	citation	decision	target_recension	review_note
review:v03:d450d011fe40	synodal:adjective:wikt-d450d011fe40	sense:v03:d450d011fe40	нищь	adjective	lexical-form	нищь	ни́щь	miserable; poor	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:d450d011fe40033b3da1343a	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:272c63acbd73bda2cb924859	Acts.4.34	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:d452428cbc3b	synodal:noun:wikt-d452428cbc3b	sense:v03:d452428cbc3b	ѡброкъ	noun	lexical-form	ѡброкъ	ѡ҆бро́къ	payment	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:d452428cbc3ba7df3fcba32d	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:1c2a613384d923a610e68535	II_Cor.11.8	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:d466404ca999	synodal:noun:wikt-d466404ca999	sense:v03:d466404ca999	брань	noun	lexical-form	брань	бра́нь	battle; dispute	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:d466404ca999cd8cc5d5a257	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:4e668de174921128eb675863	Apoc.2.16	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:d49b358ae9fa	synodal:noun:wikt-d49b358ae9fa	sense:v03:d49b358ae9fa	пещь	noun	lexical-form	пещь	пе́щь	oven, stove	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:d49b358ae9fa489f458c51f3	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:4a53d80075184e4f389d7eda	Dan.3.6	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:d4dfbc42cf96	synodal:noun:wikt-d4dfbc42cf96	sense:v03:d4dfbc42cf96	квасъ	noun	lexical-form	квасъ	ква́съ	fermented beverage; kvass; leaven; yeast	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:d4dfbc42cf9648fbc94ecb71	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:c4ad9c55db906afc389025a6	Ex.12.15	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:d5e8b80c64e6	synodal:verb:wikt-d5e8b80c64e6	sense:v03:d5e8b80c64e6	исцѣлити	verb	lexical-form	исцѣлити	и҆сцѣли́ти	to cure; to make whole	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:d5e8b80c64e65cbe8be87255	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:2623235958216e4d5e4fc05c	Hos.5.13	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:d655bdc91222	synodal:noun:wikt-d655bdc91222	sense:v03:d655bdc91222	мечь	noun	lexical-form	мечь	ме́чь	sword	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:d655bdc91222f5db00d34cc1	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:d84fa55943c603f0664ea9c4	Apoc.1.16	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:d65c6ae81047	synodal:noun:wikt-d65c6ae81047	sense:v03:d65c6ae81047	радость	noun	lexical-form	радость	ра́дость	joy	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:d65c6ae81047fb3bff731d25	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:26b39edfb9decff954a499bd	Acts.8.8	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:d68ba52adfc1	synodal:noun:wikt-d68ba52adfc1	sense:v03:d68ba52adfc1	племѧ	noun	lexical-form	племѧ	пле́мѧ	tribe	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:d68ba52adfc187a087d05e61	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:2844e600c556f734d0d8420b	Amos.1.5	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:d73bf6651f5e	synodal:verb:wikt-d73bf6651f5e	sense:v03:d73bf6651f5e	владѣти	verb	lexical-form	владѣти	владѣ́ти	to rule, reign, govern	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:d73bf6651f5ee237f7d65f5e	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:32f7a5c0b28318b4ccd71414	Dan.11.43	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:d82850b9084c	synodal:adjective:wikt-d82850b9084c	sense:v03:d82850b9084c	новъ	adjective	lexical-form	новъ	но́въ	new	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:d82850b9084cc24ac1f41a83	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:e2d29e044dab28e9d332ebf7	Apoc.21.2	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:d931586058c2	synodal:verb:wikt-d931586058c2	sense:v03:d931586058c2	клеветати	verb	lexical-form	клеветати	клевета́ти	to mock; to slander	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:d931586058c2333654d773fa	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:611c8fb08f1e8ac00c88021a	Acts.24.2	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:d941ad616a6f	synodal:pronoun:wikt-d941ad616a6f	sense:v03:d941ad616a6f	твои	pronoun	lexical-form	твои	твоѝ	your, yours, thy, thine	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:d941ad616a6f430e867a1fc3	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:9b18a8c5352d919406790b1b	Amos.7.17	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:d9b72ee49d72	synodal:noun:wikt-d9b72ee49d72	sense:v03:d9b72ee49d72	миръ	noun	lexical-form	миръ	ми́ръ	peace; world	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:d9b72ee49d7253ed8a556f50	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:6766bbacdd63718cc545f50e	Acts.9.31	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:da4145567bd3	synodal:verb:wikt-da4145567bd3	sense:v03:da4145567bd3	клѧти	verb	lexical-form	клѧти	клѧ́ти	to curse; to swear	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:da4145567bd3c9b689d8e807	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:8cb3f6f206f2203032ac35de	III_Kings.8.31	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:dc4ae86961de	synodal:verb:wikt-dc4ae86961de	sense:v03:dc4ae86961de	преити	verb	lexical-form	преити	преитѝ	to go over; to pass over	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:dc4ae86961def3e1654ea3d0	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:9d8ecd23d03d9257ae35b2d9	III_Esdra.4.26	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:ddc87fde15ca	synodal:noun:wikt-ddc87fde15ca	sense:v03:ddc87fde15ca	ровъ	noun	lexical-form	ровъ	ро́въ	hole, ditch	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:ddc87fde15cadc78c741e85d	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:67f7bee5e3a2d020957d1fd8	Dan.6.12	rejected	synodal-russian	Rejected: surface belongs to multiple OCS lexeme paradigms; target identity must be resolved manually
review:v03:ddd4a6d79172	synodal:noun:wikt-ddd4a6d79172	sense:v03:ddd4a6d79172	сирота	noun	lexical-form	сирота	сирота̀	orphan	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:ddd4a6d791728bdb64f31d78	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:e6964086afc8d7983a38d80f	Deut.14.29	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:deef35edb9b4	synodal:noun:wikt-deef35edb9b4	sense:v03:deef35edb9b4	вранъ	noun	lexical-form	вранъ	вра́нъ	raven	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:deef35edb9b4f277d53769cb	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:32c72edb44324f12232c782e	I_Kings.26.20	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:e00c0a63fc09	synodal:verb:wikt-e00c0a63fc09	sense:v03:e00c0a63fc09	нарещи	verb	lexical-form	нарещи	нарещѝ	to appoint, to proclaim; to be called, to name	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:e00c0a63fc09073c447202eb	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:ea1ed6493540305eb4a8a39c	Acts.28.19	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:e0181cf8a673	synodal:noun:wikt-e0181cf8a673	sense:v03:e0181cf8a673	пристанище	noun	lexical-form	пристанище	приста́нище	haven, port	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:e0181cf8a67352d0a702f458	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:3c984c4b95ad19bab3286da4	Acts.27.8	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:e0c589508e7a	synodal:noun:wikt-e0c589508e7a	sense:v03:e0c589508e7a	ѡградъ	noun	lexical-form	ѡградъ	ѡ҆гра́дъ	plot; fence, enclosure	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:e0c589508e7a91b8e992a80c	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:34b64859177c5b30e00ea790	Isa.58.12	rejected	synodal-russian	Rejected: surface belongs to multiple OCS lexeme paradigms; target identity must be resolved manually
review:v03:e0c91b5eb837	synodal:verb:wikt-e0c91b5eb837	sense:v03:e0c91b5eb837	ѡставити	verb	lexical-form	ѡставити	ѡ҆ста́вити	to let, to leave; to neglect	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:e0c91b5eb8371a411cb28b87	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:660160ea7629f309ed845b1b	Epistle.1.41	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:e0d6b61a9ce0	synodal:adverb:wikt-e0d6b61a9ce0	sense:v03:e0d6b61a9ce0	тꙋ	adverb	indeclinable	тꙋ	тꙋ̀	here; there, in that place (general)	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:e0d6b61a9ce05a60948b39e2	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:9c07b4705bd4b776374a35dc	Acts.16.1	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:e0f737771f70	synodal:noun:wikt-e0f737771f70	sense:v03:e0f737771f70	калъ	noun	lexical-form	калъ	ка́лъ	dirt, filth	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:e0f737771f707004495ef56a	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:2f581f2a9872c854e5a11371	Mica.7.10	rejected	synodal-russian	Rejected: surface belongs to multiple OCS lexeme paradigms; target identity must be resolved manually
review:v03:e11721b94b57	synodal:noun:wikt-e11721b94b57	sense:v03:e11721b94b57	медъ	noun	lexical-form	медъ	ме́дъ	honey	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:e11721b94b57c7d4303afaea	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:ba93cf6deec6b8bd9a867a4f	Apoc.10.9	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:e3292b9bf0b7	synodal:noun:wikt-e3292b9bf0b7	sense:v03:e3292b9bf0b7	стража	noun	lexical-form	стража	стра́жа	guard	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:e3292b9bf0b71170b4d9ebd9	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:7a4853eebad43e0924a88df9	Ezek.3.17	rejected	synodal-russian	Rejected: surface belongs to multiple OCS lexeme paradigms; target identity must be resolved manually
review:v03:e35b3112c729	synodal:verb:wikt-e35b3112c729	sense:v03:e35b3112c729	ненавидѣти	verb	lexical-form	ненавидѣти	ненави́дѣти	to hate	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:e35b3112c729e636d25f5477	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:b493e02490b2f45024172d36	Eccles.3.8	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:e3a240ff54e2	synodal:noun:wikt-e3a240ff54e2	sense:v03:e3a240ff54e2	ѡбразъ	noun	lexical-form	ѡбразъ	ѡ҆́бразъ	form; image; look; sight	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:e3a240ff54e2021e40f71e12	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:bdccb159da40dcf026c35c79	Acts.23.25	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:e406458f5df6	synodal:adjective:wikt-e406458f5df6	sense:v03:e406458f5df6	великъ	adjective	lexical-form	великъ	вели́къ	great, big	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:e406458f5df69c1b2515aadd	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:30c743b74ee49070411acf23	Acts.5.5	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:e457702a921e	synodal:noun:wikt-e457702a921e	sense:v03:e457702a921e	врачь	noun	lexical-form	врачь	вра́чь	physician	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:e457702a921ea4ad6435c6df	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:a2eaa1f8f615621b7adf8834	Col.4.14	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:e4c055ada604	synodal:noun:wikt-e4c055ada604	sense:v03:e4c055ada604	лѣторасль	noun	lexical-form	лѣторасль	лѣ́торасль	offspring	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:e4c055ada604de02a55d99e3	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:bea99f26cf2e9f58775d5109	Job.14.7	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:e4d34a35620b	synodal:adjective:wikt-e4d34a35620b	sense:v03:e4d34a35620b	нѣмъ	adjective	lexical-form	нѣмъ	нѣ́мъ	mute	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:e4d34a35620b8fa2aeed3a53	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:fd3d9f6d8cb5bea34c85e413	Lk.1.22	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:e55002e5bf25	synodal:proper-noun:wikt-e55002e5bf25	sense:v03:e55002e5bf25	маріа	proper-noun	lexical-form	маріа	марі́а	a female given name, equivalent to English Maria or Mary	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:e55002e5bf25737811c67cef	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:82637fe8f0e36241bd4150a6	Composite.8.73	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:e582b56810b4	synodal:noun:wikt-e582b56810b4	sense:v03:e582b56810b4	прахъ	noun	lexical-form	прахъ	пра́хъ	dust	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:e582b56810b406c628ae090d	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:e52460b08a9e81041d59bacc	Acts.22.23	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:e5c9cda55930	synodal:conjunction:wikt-e5c9cda55930	sense:v03:e5c9cda55930	нежели	conjunction	indeclinable	нежели	не́жели	than	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:e5c9cda5593089bfecd43afb	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:9d1cb1fad7b328106d98a3d8	Acts.4.19	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:e64cdf1e2e56	synodal:verb:wikt-e64cdf1e2e56	sense:v03:e64cdf1e2e56	алкати	verb	lexical-form	алкати	а҆лка́ти	to starve	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:e64cdf1e2e56df74dc2f559d	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:75430e0d024975b707cabfa2	Philip.4.12	rejected	synodal-russian	Rejected: surface belongs to multiple OCS lexeme paradigms; target identity must be resolved manually
review:v03:e6a152932fce	synodal:noun:wikt-e6a152932fce	sense:v03:e6a152932fce	сѣчиво	noun	lexical-form	сѣчиво	сѣ́чиво	axe	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:e6a152932fce09aaa58f616e	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:05beb92f24d4953737265582	Eccles.10.10	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:e702ff2a7886	synodal:noun:wikt-e702ff2a7886	sense:v03:e702ff2a7886	пиръ	noun	lexical-form	пиръ	пи́ръ	party	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:e702ff2a7886cfb2e5fc82b5	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:b137aabfe275c60435b8067c	Esther.1.9	rejected	synodal-russian	Rejected: surface belongs to multiple OCS lexeme paradigms; target identity must be resolved manually
review:v03:e9c47229a5f2	synodal:noun:wikt-e9c47229a5f2	sense:v03:e9c47229a5f2	сладость	noun	lexical-form	сладость	сла́дость	sweetness	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:e9c47229a5f21c6740606a65	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:1a79835a2f90bcd5efa6881e	Eccles.10.1	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:ea34e8ebdfdf	synodal:noun:wikt-ea34e8ebdfdf	sense:v03:ea34e8ebdfdf	вѣкъ	noun	lexical-form	вѣкъ	вѣ́къ	age	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:ea34e8ebdfdfe6f948b9c613	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:796715c99842847274eee104	Baruch.3.3	rejected	synodal-russian	Rejected: surface belongs to multiple OCS lexeme paradigms; target identity must be resolved manually
review:v03:ea57f4139813	synodal:noun:wikt-ea57f4139813	sense:v03:ea57f4139813	дѣва	noun	lexical-form	дѣва	дѣ́ва	maiden; virgin	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:ea57f4139813df5a7caa83f6	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:1360ee61dab7cc1964bbf111	Dan.11.6	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:eb542a45226b	synodal:verb:wikt-eb542a45226b	sense:v03:eb542a45226b	ѡбрѣсти	verb	lexical-form	ѡбрѣсти	ѡ҆брѣстѝ	find, discover; turn out	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:eb542a45226b9da8c4c85879	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:f66045ea259cb6faeb246a4d	Acts.7.46	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:ebb84a9b0fb1	synodal:conjunction:wikt-ebb84a9b0fb1	sense:v03:ebb84a9b0fb1	но	conjunction	indeclinable	но	но	but	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:ebb84a9b0fb1c161dd6cc26f	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:f1fd5cb7e8bc638b308a2a0d	Acts.1.4	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and the transparent OCS conjunction sense mapping.
review:v03:ebf824b37802	synodal:noun:wikt-ebf824b37802	sense:v03:ebf824b37802	рѧдъ	noun	lexical-form	рѧдъ	рѧ́дъ	line; order; row	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:ebf824b37802f32f048d53f1	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:f5f76c90117a94125679057d	Ex.28.18	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:ec5aa7663727	synodal:verb:wikt-ec5aa7663727	sense:v03:ec5aa7663727	ѡбладати	verb	lexical-form	ѡбладати	ѡ҆блада́ти	to rule, lead, reign	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:ec5aa76637271c6b6f2685d9	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:20da5dd07d943747375cc251	Dan.5.7	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:ed67a3345df1	synodal:noun:wikt-ed67a3345df1	sense:v03:ed67a3345df1	господь	noun	lexical-form	господь	госпо́дь	lord; master	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:ed67a3345df17a6e1742158c	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:9cb69216b196dc1cb3ab4950	Dan.10.19	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:ee77eedb1a1a	synodal:adjective:wikt-ee77eedb1a1a	sense:v03:ee77eedb1a1a	бѣлъ	adjective	lexical-form	бѣлъ	бѣ́лъ	white	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:ee77eedb1a1a8543424e93d3	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:6ddaccf5c467f12f94f4bc1f	Apoc.2.17	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:eeb6e1a8c744	synodal:pronoun:wikt-eeb6e1a8c744	sense:v03:eeb6e1a8c744	кіи	pronoun	lexical-form	кіи	кі́и	what	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:eeb6e1a8c744c23e0750b272	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:7d95b13b98aeb01171a0a3b0	III_Esdra.4.7	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:ef7c614e84d4	synodal:verb:wikt-ef7c614e84d4	sense:v03:ef7c614e84d4	свѣтити	verb	lexical-form	свѣтити	свѣти́ти	to lighten	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:ef7c614e84d41928fadbeb88	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:5253a6b61930b18fab63dc94	Apoc.18.23	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:f026188d8dc1	synodal:verb:wikt-f026188d8dc1	sense:v03:f026188d8dc1	носити	verb	lexical-form	носити	носи́ти	to carry	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:f026188d8dc1b1189b1466cf	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:6224cbb6575d20d549a3c5a6	Apoc.2.2	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:f0839864e6c2	synodal:noun:wikt-f0839864e6c2	sense:v03:f0839864e6c2	рана	noun	lexical-form	рана	ра́на	wound	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:f0839864e6c27b9810b00e77	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:f53d3cd31dc7134b853f9924	Isa.1.6	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:f09eee315b3f	synodal:noun:wikt-f09eee315b3f	sense:v03:f09eee315b3f	станъ	noun	lexical-form	станъ	ста́нъ	camp	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:f09eee315b3fc5de65e30d1f	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:7504072688861eccb1cdf6a2	Apoc.20.8	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:f18d6b1624bc	synodal:adjective:wikt-f18d6b1624bc	sense:v03:f18d6b1624bc	милостивъ	adjective	lexical-form	милостивъ	ми́лостивъ	merciful	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:f18d6b1624bcecb07d7ee52a	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:e047daa979d55f9bebb9fa71	II_Kings.20.20	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:f1f996ebadaa	synodal:verb:wikt-f1f996ebadaa	sense:v03:f1f996ebadaa	пасти	verb	lexical-form	пасти	па́сти	to feed; to herd; to pasture	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:f1f996ebadaa0a76331c82ac	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:2054ca2b15266e16525ba6bd	Acts.28.6	rejected	synodal-russian	Corrective contextual review found Acts.28.6 uses пасти in the fall or perish identity, so the same token cannot attest the feed or pasture identity.
