packet_id	decision	realized_unique_tokens	blocker	review_note
v07-exact-3c9562eabe2e48ae	deferred	0	target-cell-adjudication-required	A different source-supported cell for this surface was admitted; this syncretic or competing cell remains deferred until target-context morphology is independently adjudicated.
v07-exact-90356932071f5baf	admitted	0		Reviewer confirmed the governed source identity, exact typed cell, bounded orthographic correspondence, source-partition whole-token witness, and passage-disjoint evaluation witness; no sibling cell or productive rule is implied.
v07-exact-bce9ff8e0b21e970	admitted	0		Reviewer confirmed the governed source identity, exact typed cell, bounded orthographic correspondence, source-partition whole-token witness, and passage-disjoint evaluation witness; no sibling cell or productive rule is implied.
v07-exact-07d1dab2436a7aaf	admitted	0		Reviewer confirmed the governed source identity, exact typed cell, bounded orthographic correspondence, source-partition whole-token witness, and passage-disjoint evaluation witness; no sibling cell or productive rule is implied.
v07-exact-367668ccec60eada	deferred	0	target-cell-adjudication-required	A different source-supported cell for this surface was admitted; this syncretic or competing cell remains deferred until target-context morphology is independently adjudicated.
v07-exact-6c165c4f4ed9865c	deferred	0	target-cell-adjudication-required	A different source-supported cell for this surface was admitted; this syncretic or competing cell remains deferred until target-context morphology is independently adjudicated.
v07-exact-2f75469b964952c1	deferred	0	target-cell-adjudication-required	A different source-supported cell for this surface was admitted; this syncretic or competing cell remains deferred until target-context morphology is independently adjudicated.
v07-exact-7813fffbe4208e62	deferred	0	target-cell-adjudication-required	A different source-supported cell for this surface was admitted; this syncretic or competing cell remains deferred until target-context morphology is independently adjudicated.
v07-exact-fc51ac2e9fd531a5	admitted	0		Reviewer confirmed the governed source identity, exact typed cell, bounded orthographic correspondence, source-partition whole-token witness, and passage-disjoint evaluation witness; no sibling cell or productive rule is implied.
v07-exact-1917c917e0dcb055	rejected	0	target-context-or-lexical-identity-mismatch	Reviewer rejected this packet because the proposed identity or typed cell does not match the representative Synodal contexts; the unsupported analysis remains abstained.
v07-exact-14c38d0af9aee614	rejected	0	target-context-or-lexical-identity-mismatch	Reviewer rejected this packet because the proposed identity or typed cell does not match the representative Synodal contexts; the unsupported analysis remains abstained.
v07-exact-7caaabfbb270bcd7	rejected	0	target-context-or-lexical-identity-mismatch	Reviewer rejected this packet because the proposed identity or typed cell does not match the representative Synodal contexts; the unsupported analysis remains abstained.
v07-exact-e3b0864ecfe7c65f	rejected	0	target-context-or-lexical-identity-mismatch	Reviewer rejected this packet because the proposed identity or typed cell does not match the representative Synodal contexts; the unsupported analysis remains abstained.
v07-exact-24165c193709eefa	rejected	0	target-context-or-lexical-identity-mismatch	Reviewer rejected this packet because the proposed identity or typed cell does not match the representative Synodal contexts; the unsupported analysis remains abstained.
v07-exact-56994e8ab4126750	rejected	0	target-context-or-lexical-identity-mismatch	Reviewer rejected this packet because the proposed identity or typed cell does not match the representative Synodal contexts; the unsupported analysis remains abstained.
v07-exact-2945ba2f3629066c	rejected	0	target-context-or-lexical-identity-mismatch	Reviewer rejected this packet because the proposed identity or typed cell does not match the representative Synodal contexts; the unsupported analysis remains abstained.
v07-exact-fcb3b5647e07d787	rejected	0	target-context-or-lexical-identity-mismatch	Reviewer rejected this packet because the proposed identity or typed cell does not match the representative Synodal contexts; the unsupported analysis remains abstained.
v07-exact-096b01aca0428ca1	admitted	0		Reviewer confirmed the governed source identity, exact typed cell, bounded orthographic correspondence, source-partition whole-token witness, and passage-disjoint evaluation witness; no sibling cell or productive rule is implied.
