review_id	lexeme_id	sense_id	lemma	part_of_speech	cell	expanded	printed	gloss	domains	semantic_source_id	semantic_candidate_id	attestation_source_id	attestation_candidate_id	citation	decision	target_recension	review_note
review:v07:7c8bc0240d6f4079	synodal:noun:v07-a3ae863d2e278700	sense:v07:7c8bc0240d6f4079	срѣда	noun	lexical-form	среды	среды̀	Wednesday; center	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:fc6222a96e44b14aedce95ff	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:002c49b689493ee96afaf6d5	Jerem.49.19	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:7def60fbe2720be0	synodal:verb:v07-c86c24d867ae77d6	sense:v07:7def60fbe2720be0	въстати	verb	lexical-form	воста	Воста́	to rise up, stand up	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:df2ef22c8c53043e9b7eed88	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:08e52d392c7df52e727e4f4d	Ex.12.30	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:7e39360c2305af1c	synodal:noun:v07-8b89861cabec20bf	sense:v07:7e39360c2305af1c	моуха	noun	lexical-form	мꙋки	мꙋ́ки	fly	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:699522838b6a463ca008fd04	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:d64f48b0237ea925e1cba1ba	Heb.10.29	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:7e71f7ba4b24c8c8	synodal:noun:v07-ce9e93f2bbe58085	sense:v07:7e71f7ba4b24c8c8	дрѣво	noun	lexical-form	древо	Дре́во	cross (instrument of crucifixion); object of worship; stake, stick; tree; wood (substance)	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:05d5aa7a602a753cc1a2228f	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:0afd0f07c658d503348779ad	Dan.4.17	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:80f7fcdb61852e2d	synodal:verb:v07-0581788f82e9c268	sense:v07:80f7fcdb61852e2d	оузьрѣти	verb	lexical-form	ѹзриши	ѹ҆́зриши	see, perceive	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:4e092e768007b9059e7135b4	wikisource-church-slavonic-bible-2026-08-09	synodal:candidate:227191f81aba5f1d437b14ed	II_Paral.18.24	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:836382f3474eab69	synodal:proper-noun:v07-8900273b1fcee3df	sense:v07:836382f3474eab69	соломонъ	proper-noun	lexical-form	соломѡнъ	Соломѡ́нъ	Solomon; king of Israel	person,name	dyachenko-1900-scan	synodal:candidate:7e1699258b3666a0d787f1e5	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:10feb451a15c5b82bc1378cc	Mt.1.7	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:83c3cb5b0f09baaa	synodal:noun:v07-1678bbc390ba1d53	sense:v07:83c3cb5b0f09baaa	чадо	noun	lexical-form	чадо	Ча́до	child; son	general	dyachenko-1900-scan	synodal:candidate:a92c96dbdc794f5cbc558ac8	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:020f72f24b075664a285425d	Sirach.38.9	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:85455cd870ca3342	synodal:noun:v07-677c3fbe80a9defc	sense:v07:85455cd870ca3342	тьмьница	noun	lexical-form	темницꙋ	темни́цꙋ	prison, dungeon	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:2e4b2f418a4507a04de94526	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:04baafc8625fe39c88b16d8b	Acts.5.23	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:86f02b505b09e63b	synodal:noun:v07-e832e3057ff0fb88	sense:v07:86f02b505b09e63b	лѫка	noun	lexical-form	лꙋкъ	лꙋ́къ	intrigue; plot	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:0920980117b9c9f30563305d	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:0060991481371cf24f3aa914	Jerem.50.29	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:87fe0df886c82150	synodal:noun:v07-c27905de175a0cde	sense:v07:87fe0df886c82150	камꙑ	noun	lexical-form	камень	Ка́мень	stone	general	dyachenko-1900-scan	synodal:candidate:3f4d97a87a891df937258e57	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:d2975f243850392be03ec3ed	Gen.29.2	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:8a2912de609221b3	synodal:verb:v07-b4d42124734cba64	sense:v07:8a2912de609221b3	отъпоустити	verb	lexical-form	ѿпꙋсти	Ѿпꙋсти́	to allow, to let; to forgive; to send (away)	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:cbc16e2c055ea48284068c9a	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:5ff3d2ae7656cbee446a506f	Lk.8.38	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:8aaccb19b8018436	synodal:adjective:v07-2585c9e958eb4925	sense:v07:8aaccb19b8018436	проклѧтъ	adjective	lexical-form	проклѧтъ	Про́клѧтъ	cursed	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:b61cd9e5a5e1d6a6fd4b8a1c	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:1a103580094de12b50386f2e	Jerem.20.15	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:8d766ba9d13545f1	synodal:noun:v07-96fba496a6a6a880	sense:v07:8d766ba9d13545f1	мъножьство	noun	lexical-form	множество	Мно́жество	multitude	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:8417c0e77708d5738948aadd	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:31d3ebc35b2757580b220f90	Wisd.6.26	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:8dc87a9539e70a0e	synodal:noun:v07-1b8b92da31ce3a3f	sense:v07:8dc87a9539e70a0e	притъча	noun	lexical-form	притчꙋ	при́тчꙋ	parable, allegory; proverb, saying; tale, fable	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:efda59633067ec08def48edd	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:0c0f46d404d8fa4d77fea31a	Jn.10.6	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:8fd27c030d03ef4e	synodal:noun:v07-ea3672b8d19db207	sense:v07:8fd27c030d03ef4e	рабꙑни	noun	lexical-form	рабыни	рабы́ни	female slave	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:2eb49245565d7d40b8ca00a1	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:253792db11f2fe7ba537d4ff	Judith.10.5	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:914aa8948382c695	synodal:noun:v07-9839b479c14a98dd	sense:v07:914aa8948382c695	агньць	noun	lexical-form	агнца	а҆́гнца	lamb	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:48a56fd1a58cac5616e4f67c	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:01655fa8acbcf5953d4390f8	Num.7.45	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:920b69ebe37143e5	synodal:noun:v07-8cf3da9b62bff101	sense:v07:920b69ebe37143e5	зѫбъ	noun	lexical-form	зꙋбы	зꙋ́бы	tooth	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:22db0a80e04ccd40d3276020	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:1183cbafe58bafe62bea7f5f	Psalm.57.6	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:9458301287a59fba	synodal:pronoun:v07-a2811b86f2ffc02b	sense:v07:9458301287a59fba	она	pronoun	lexical-form	ѻнꙋ	ѻ҆́нꙋ	nominative singular feminine of онъ (onŭ); nominative/accusative dual masculine of онъ (onŭ); nominative/accusative plural neuter of онъ (onŭ); she	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:08f98d27deaeeb23b50a86a3	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:0c3b673c783ed5ef8db113b1	Jerem.25.13	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:957fbdc98b9b2a26	synodal:noun:v07-bac2c01e0731daaf	sense:v07:957fbdc98b9b2a26	сънѣдь	noun	lexical-form	снѣдь	снѣ́дь	food (verbal noun of сънѣдати (sŭnědati) (nomen obiecti))	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:9e946db54eb298b3507b6ee1	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:0b4f66b894cf4d2317f56bb2	II_Kings.13.10	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:958c49324386ae33	synodal:noun:v07-351d57ed239f1dde	sense:v07:958c49324386ae33	кънижьникъ	noun	lexical-form	книжникъ	кни́жникъ	scribe, book-learned person	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:5e2a9c5bb04a188f669e9335	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:04488d43bfec44154c5ed3da	Acts.19.35	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:9641313236bc8966	synodal:verb:v07-b757a2b889b8be98	sense:v07:9641313236bc8966	възъпити	verb	lexical-form	возопи	Возопи́	to cry out	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:2e3fa8f46137ad14e07318d5	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:5b7895b3e30da35082d931f8	Ex.15.25	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:97733d04bc8b2112	synodal:noun:v07-01c99571fa22c383	sense:v07:97733d04bc8b2112	съкровище	noun	lexical-form	сокровище	сокро́вище	hidden place; treasure; treasury	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:184c09fb46aa3169f5fe6d43	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:01c3c9bad95d9fee326ccb73	II_Macc.3.13	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:9876ffde291b79b2	synodal:noun:v07-316703a3d6b168cf	sense:v07:9876ffde291b79b2	олътарь	noun	lexical-form	ѻлтарь	ѻ҆лта́рь	altar	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:9be6906e56a82756949f5d02	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:00cc5610a092e18a0e9a9d40	Lev.1.5	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:9a3bab1935489104	synodal:verb:v07-1c4a4d92c8c26109	sense:v07:9a3bab1935489104	сътворити	verb	lexical-form	сотворилъ	сотвори́лъ	to create; make; accomplish	general	dyachenko-1900-scan	synodal:candidate:4751c0b47cd6eb40e766cdb5	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:05e8c56ebd9ce5c0213c12e1	Job.10.14	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:9cde081bdc989e12	synodal:verb:v07-d7490a5366c19ff9	sense:v07:9cde081bdc989e12	побѣдити	verb	lexical-form	побѣди	побѣдѝ	to spur, to prod, to force; to win, to defeat, to beat	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:0cb3af261aeb3a0fcbc8e763	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:0db156cce9ebcc2218ebb2b5	I_Kings.19.5	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:9d784f02f01e45a9	synodal:noun:v07-20cbf37da93828ed	sense:v07:9d784f02f01e45a9	дьбрь	noun	lexical-form	дебрь	де́брь	valley	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:5685f0467c33437d752223e5	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:0450f0e2ab38bc69f00dfcb4	Isa.10.29	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:9e5ec037d8bc8bb1	synodal:adjective:v07-754731df6f1c0a4b	sense:v07:9e5ec037d8bc8bb1	деснъ	adjective	lexical-form	деснꙋю	деснꙋ́ю	right (side)	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:9fcfadfcff9cd23d666c9183	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:19a4b300a3c0d8577f3c2a9f	III_Esdra.11.20	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:9eab4f478f95a713	synodal:verb:v07-195dcea9c1f53a44	sense:v07:9eab4f478f95a713	нѣсмь	verb	lexical-form	нѣсмь	нѣ́смь	first-person singular present indicative negative of бꙑти (byti); (I) am not	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:94e9acfd257ffde6dc5a48a3	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:010c56958dc18da5fe68f029	Apoc.18.7	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:9f6fc6dd84bc26ad	synodal:noun:v07-12621bc315f78ff8	sense:v07:9f6fc6dd84bc26ad	оухо	noun	lexical-form	ѹхо	Ѹ҆́хо	ear; eye of a needle; hearing	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:b996ad815d6ab326cf6b2a32	wikisource-church-slavonic-bible-2026-08-09	synodal:candidate:2531cfac6b172f1a041184b4	Prov.20.12	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:a026631b141e1a89	synodal:noun:v07-a5dbb0e98231d647	sense:v07:a026631b141e1a89	вꙑꙗ	noun	lexical-form	выи	вы́и	neck	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:dc4c04f7c0c72d63f97a4aee	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:0af5c2386fa65780bf197950	Jerem.30.8	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:a1e033f853b6f206	synodal:noun:v07-f2b6da6861350ede	sense:v07:a1e033f853b6f206	мьзда	noun	lexical-form	мзда	Мзда̀	retribution, remuneration; reward, pay; salary	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:95908d6d71bd7d71f0813001	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:0b9a214f6917338d119f955c	Sirach.20.29	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:a1fb7519dbc4a175	synodal:noun:v07-a516349ca9a0f818	sense:v07:a1fb7519dbc4a175	очесъ	noun	lexical-form	ѻчесъ	ѻ҆че́съ	tail	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:0484353b01a77817844fdb87	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:0981534efcc5e5fa5af5bc52	Prov.20.20	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:a2d22de085fbb0d5	synodal:verb:v07-4d9ce6736c0d4c86	sense:v07:a2d22de085fbb0d5	прѣбꙑвати	verb	lexical-form	пребываетъ	пребыва́етъ	to reside; to survive	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:4682c69e676cc110578ac84a	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:00eb568e9fab77fcd092a917	I_Jn.3.14	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:a551db5acfee657f	synodal:noun:v07-110562e7514bf239	sense:v07:a551db5acfee657f	сльза	noun	lexical-form	слезами	слеза́ми	tear, teardrop	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:d6b973c2632ee1ad3d5720cf	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:0db1361ba3674433218d6726	III_Macc.4.2	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:a6d8b0cf684fe18d	synodal:noun:v07-55b8d0f486450d5c	sense:v07:a6d8b0cf684fe18d	старьць	noun	lexical-form	старцы	ста́рцы	old man	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:52fbe4f2994a6926c413751f	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:00c3342ddf9e7a71281971cf	Acts.21.18	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:a84005948f164932	synodal:adverb:v07-9330752134b48d75	sense:v07:a84005948f164932	сьде	adverb	indeclinable	сꙋдѣ	сꙋдѣ̀	here	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:d60f01b8aa8575e32b87f889	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:01fb802f619b790a045a788f	Ex.23.3	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:a8e2d5399a72a725	synodal:adverb:v07-070a284d4048d64c	sense:v07:a8e2d5399a72a725	въспѧть	adverb	indeclinable	вспѧть	вспѧ́ть	back; backward; return; reverse	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:7096be63c53acd7389cc50a5	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:04d09c4f2b1f2f9cb944b13a	Psalm.77.66	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:ad3404086b0cd49d	synodal:noun:v07-3f6d390d07582831	sense:v07:ad3404086b0cd49d	опона	noun	lexical-form	ѻпѡны	ѻ҆по́ны	curtain	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:53a9eda5059ca4453dee2c87	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:262643d7e1e538aede864f77	Ex.26.4	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:ad389e632feb0784	synodal:adverb:v07-1d01379f954c962d	sense:v07:ad389e632feb0784	явѣ	adverb	indeclinable	ꙗвѣ	ꙗ҆́вѣ	openly	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:716e6c73c021e03cf883f8f1	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:1271d6135cff0d1dc2ad3e6e	Heb.7.15	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:ad63834b1da54c2f	synodal:noun:v07-0f504abe6f5f3639	sense:v07:ad63834b1da54c2f	чѧдо	noun	lexical-form	чада	Ча̑да	child	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:3dd2c81709ba5321fdca81e8	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:13075a33a3b17ba8bea35cae	Wisd.3.16	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:af33e73cde470d38	synodal:adverb:v07-ad6d6e440461eead	sense:v07:af33e73cde470d38	вънъ	adverb	indeclinable	вонъ	во́нъ	outside	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:bd061644eb5215155422a7a7	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:066aa09a4dc61e51592cde4f	Lk.4.29	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:b02b0084bf7ca28a	synodal:verb:v07-f655c8a4d4cdebda	sense:v07:b02b0084bf7ca28a	съхранити	verb	lexical-form	сохраните	сохрани́те	bury; guard, protect; preserve, keep	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:ee4a43080a5cb7e65ba6494e	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:0435b27d7df06bb6f145f639	Josh.22.5	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:b0e8bc8730195874	synodal:noun:v07-cdf65297cb28e593	sense:v07:b0e8bc8730195874	осьлѧ	noun	lexical-form	ѻслѧ	ѻ҆слѧ̀	young ass (beast of burden)	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:c549f65a0c76c6f3ce34acc2	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:09943b8296303583d341096b	Ex.23.5	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:b10b55df8f94e0af	synodal:noun:v07-6ade0c2945173ed2	sense:v07:b10b55df8f94e0af	оградъ	noun	lexical-form	ѡграды	ѡ҆гра́ды	plot; fence, enclosure	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:e0c589508e7a91b8e992a80c	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:17ccd8604d52de5b9c44474f	Eph.2.14	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:b122ab311df97430	synodal:noun:v07-d8b3fe13b49728cb	sense:v07:b122ab311df97430	лоуна	noun	lexical-form	лꙋна	лꙋна̀	moon	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:cd592d8db86eec90a9f492bd	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:013da886a4bef19ce3848f75	Sirach.43.6	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:b2cc666cdd91a798	synodal:noun:v07-4c67d910aa3e91d1	sense:v07:b2cc666cdd91a798	ѡчищенїе	noun	lexical-form	ѡчищенїе	ѡ҆чище́нїе	cleansing, purification; atonement	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:60e6e7108683c80c2db2d490	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:1e486f45b4c6e6e3e4bdaa42	Heb.1.3	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:b40661514e944503	synodal:noun:v07-9ea6a4ba8d5ac5c0	sense:v07:b40661514e944503	мѫка	noun	lexical-form	мꙋкꙋ	мꙋ́кꙋ	torment, torture	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:1bd01b290ab9ef638ed5c4ed	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:06c7f7a2e9c0e02d773ddd7e	Ezek.3.20	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:b584c14fd214cf57	synodal:noun:v07-f88ffaaa1f16a260	sense:v07:b584c14fd214cf57	коньчина	noun	lexical-form	кончина	кончи́на	death; end	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:45928e726a2eb9087ab43830	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:1fff255323e959339890e74a	Mt.24.14	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:b5ebb06fc6eaa17b	synodal:pronoun:v07-ac366619a109b72b	sense:v07:b5ebb06fc6eaa17b	тъ	pronoun	lexical-form	тыѧ	ты́ѧ	he; it; that, that one; this, this one	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:b22f0c685ee2100c66d86325	wikisource-church-slavonic-bible-2026-08-09	synodal:candidate:8cff8f8fbc5a4bc0655015c3	Mt.25.7	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
